text,sentiment,source,dataset,datasource
worst little choppier may remember best downright timeless port not perfect still great way play two best game move,1,original,metacritic_critic,slow
dishonored complex game simplistic first person action wrapper offer variety different gameplay option run game presenting bigger world stretch option great follow first game certainly improves ideal,2,original,metacritic_critic,slow
robert zemeckis courageous innovative filmmaker creating ambitiously cinematic non linear inter generational meditation mortality,1,original,rotten-tomatoes_critics,slow
denzel washington not movie would particularly forgettable film,2,original,rotten-tomatoes_critics,slow
guacamelee not bad thing necessarily funny new story enjoyed juan previous adventure likely left smiling new franchise still recommend starting original game deciding sequel worth picking,1,original,metacritic_critic,slow
steep solid experience accomplishes developer set created impressive world fun explore addictive conquer multiplayer feel like bit letdown due lack variety still fun exploring world friend,1,original,metacritic_critic,slow
dog man loving visually inventive somewhat exhausting parody cop flick superhero saga dog cat tension,2,original,rotten-tomatoes_critics,slow
assassin creed rogue good remaster player not enjoy first version game please hour fun check,1,original,metacritic_critic,slow
ultimately wild experiment mostly fall flat,0,original,rotten-tomatoes_critics,slow
another great forza motorsport title push boat much forza motorsport remains insanely enjoyable stupidly addictive also getting xbox one x wanting get show gorgeous,2,original,metacritic_critic,slow
far cry take step forward upping stake sinister villain bold new setting also stumbling backwards non linear approach separation character progression world,1,original,metacritic_critic,slow
shrug however might story pack many character tangent minute still difficult see beyond joyous awesomeness,2,original,rotten-tomatoes_critics,slow
magical ability reason motivation narrative premise meaningless least character comic relief action diverting,1,original,rotten-tomatoes_critics,slow
first person shooter like doom exists shocking level vast intricately designed gameplay diverse joyful toolset robust multiplayer weak link adaptability snapmap enough offset,2,original,metacritic_critic,slow
elegantly scored beautifully photographed bold illuminating epic no mean perfect film damn fine one might go way oscar,2,original,rotten-tomatoes_critics,slow
rayman legend best platform generation hand no modern mario game good brilliant fun ancel newborn hail new king,2,original,metacritic_critic,slow
crash bandicoot still fun far essential visually impressive remake full detail polish part painfully average platformer,0,original,metacritic_critic,slow
part work suggest potential egregious execution fall taking entire cast goodwill,0,original,rotten-tomatoes_critics,slow
high hell challenging cathartic unique shooter beauty obnoxious aesthetic satisfaction fast moving mouse mashing violence short game one expect see become darling speedrun weekend twitch stream high hell anarchic injection neon pink adrenaline made dirty needle ten buck dang cheap way stick man,1,original,metacritic_critic,slow
familiar falcon winter soldier continuation may satisfy however uninitiated captain america brave new world feel like boring middle portion much longer story,0,original,rotten-tomatoes_critics,slow
odyssey suffers way origin search identity within stealth rpg genre obviously deeply appreciate addition rpg mechanic odyssey often fine nice middle ground two ultimately consistent enough either spectrum fully flesh game could potentially enjoyed assassin creed origin want game easily sink eighty hour exploration alone probably enjoy odyssey grown tired general monotony series might want wait ubisoft something innovative ip,0,original,metacritic_critic,slow
