text,sentiment,source,datasource
flew home london ni catch family caption show everyone went bed early left,1,original,fast
sitting chevy dealership utah waiting van fixed,1,original,fast
http twitpic com aww must amazing brother,2,original,fast
anyone else notice garbage image generation replaces character inside,1,original,fast
dakota first bath since spayed heaven,2,original,fast
home w bae myka meann,0,oversampled,fast
week got different pair strighters thinking working realised lowest setting,1,original,fast
girl person cartwheeling person running person lifting weight army behind water pistol,1,original,fast
getting ready work think catching cold yay got ta pull hour shift holla ya sometime tomorrow peace,1,original,fast
went galveston want go back,2,oversampled,fast
im glad wasnt real diver theory test failed got question right left lol x,1,original,fast
chilling casa,1,original,fast
bro wish got attacked leopard,2,original,fast
air france flight spotted foot co,1,original,fast
finally sunny day sick go outside play,0,original,fast
suck,0,original,fast
please season,2,original,fast
happiness come within fact gray rainy monday bother well not much,2,original,fast
weekend great saw rest twilight tonight also read fininsh break know could,2,original,fast
thanks one hit patron since,2,oversampled,fast
no melody ridiculous gen z think real playing compared george benson wes montgomery grisha gorachev many others,0,original,fast
p dead like awsome loved show missed last episode tho,2,original,fast
happy mother day http tinyurl com,2,original,fast
spent last night e er wife tangled wheel daughter hit deck dislocation fracture resulted,1,original,fast
look like got cloudy outside nothing tonight boo friday,0,original,fast
no longer walt disney corporation bob corporation dead water,0,original,fast
got course work hate hard one,0,original,fast
sorry hear,0,oversampled,fast
say woman change man remember,2,original,fast
waking yuuup still going tonight better believe,2,oversampled,fast
dave thanks playing happy birthday nkotb today bday lonely bday today,1,original,fast
http twitpic com sad cut pink tree noticed left today get betos,0,original,fast
goin bed see ya tomorrow twitter ppl,1,original,fast
massive headache,0,oversampled,fast
update airfrance shady flight told gear come gone no gear apparently,0,oversampled,fast
yes really time day xxxxxxxxxxxxxxxxx,1,original,fast
gon na miss thick blood next friday,1,original,fast
lunch japanese sushi restaurant ordered japanese usually sushi place cambodian waitress clue,1,original,fast
good morning lincolnshire could use exercise also,2,original,fast
fell asleep techno song shuffle loud hour im lazy go turn like,1,original,fast
sorry sadness nitenite love,2,original,fast
fear samee suck,0,original,fast
um write tonight like want write yet nothing no,2,original,fast
fun tonight,2,original,fast
anybody grown watching feel like childish,0,original,fast
yes unfuzzy prefer fuzzy clear caleb wan na turn back clock,1,original,fast
fail no harper broken heart juliet broken heart like point,0,original,fast
know lame,0,original,fast
big day xt launch amazing much free stuff thanx edge telecom found phone want cnt afford yet tho,2,original,fast
haha say two week please continue bre great,2,original,fast
omg maddie holby dead gutted loved nadine lewington really wanted maddie clifford get together,0,original,fast
ryanair bos no flight uk amp eu brexit ba lufthansa air france conspire block rival co,1,original,fast
airfrance bag lost either tlv paris called told no record checking bag,0,original,fast
beginning think sun blcok haox,0,original,fast
god guy call guy three way discus,1,original,fast
really come ireland time love,2,original,fast
bored tired got headache,0,original,fast
fine thanks wbu,2,original,fast
starting spoil pug since brother max passed away tuesday miss,0,original,fast
one hadith daily hadith authority hazrat abu hurairah narrates prophet peace blessing upon said save suspicion word suspicion often false not look fault,1,original,fast
rose hug thanks know going fix ever going get account back,2,original,fast
lol get reaction mention new goal kona triathlon boston marathon done,2,original,fast
poor butterfly dead http twitpic com,0,original,fast
airfrance elalusa one u lost luggage customer support useless never flying either,0,original,fast
wish could come see u denver husband lost job afford,0,original,fast
bored nothing,0,original,fast
quote ya jesus built bridge board nail,1,original,fast
think getting cold,1,original,fast
enjoyed see n everyone last night even tho really bad night financially cant wait kick drive in,1,original,fast
ohhh mannnn laid girl economy improve soon,1,original,fast
peanut butter soup amazing everything else soup higher form amazing,2,original,fast
happened phone,1,original,fast
love polaroid shame make film anymore,1,original,fast
commie finest youtube blogger blocked china no update u china great wall conquered,2,original,fast
shoot rob missed got home,0,original,fast
received excellent birthday present party usual success,2,original,fast
gone right wish could alter time,0,original,fast
wish could enjoy weekend,2,original,fast
sunny work,0,oversampled,fast
ow rug burn,1,original,fast
j sorry bad night hopefully workout update gave little humor night,1,original,fast
rashid aww cute like song lot,2,original,fast
know mom gave clean macbook white tinted grayish blue black desk,2,original,fast
well someone told two week going next week friend school time p,1,original,fast
hour left teenager ill sleepin hour depressing,0,original,fast
miss boo,0,original,fast
mmm someone come havelunch,1,original,fast
watched goode family premiere online think may last episode watch pretty amazingly mediocre pas,2,original,fast
lol ok got ta get folk microsoft wa hire,1,original,fast
missed party must forgive pleassse feel bad,0,original,fast
http twitpic com pretty janette exact hey monday band arm,2,original,fast
wakey wakey lemon shakeyyyy haha goin schooliooo raining ugh guess wish right california,2,original,fast
work morning friend get party stupid bberry lite flashing red no message,0,original,fast
mill better spider type australian wildlife one would imagine,2,original,fast
mad im going missing maine tomorrow take effing day fly florida,0,original,fast
sun go http blip fm,1,original,fast
seen video last day hope everything ok,1,original,fast
airfrance tried would not take complaint w bag sticker taken screener make co,1,original,fast
